%time Input_Analog Output_Analog
7.8151e-06 -3.23553538033 -1.92125906131
7.8152e-06 -3.23549459076 -1.92134119973
7.8153e-06 -3.23545378841 -1.92142333048
7.8154e-06 -3.23541297329 -1.92150545354
7.8155e-06 -3.23537214539 -1.92158756892
7.8156e-06 -3.23533130473 -1.92166967661
7.8157e-06 -3.23529045129 -1.92175177662
7.8158e-06 -3.23524958508 -1.92183386895
7.8159e-06 -3.2352087061 -1.92191595359
7.816e-06 -3.23516781434 -1.92199803054
7.8161e-06 -3.23512690981 -1.92208009981
7.8162e-06 -3.23508599251 -1.92216216139
7.8163e-06 -3.23504506244 -1.92224421529
7.8164e-06 -3.2350041196 -1.9223262615
7.8165e-06 -3.23496316399 -1.92240830002
7.8166e-06 -3.2349221956 -1.92249033086
7.8167e-06 -3.23488121445 -1.922572354
7.8168e-06 -3.23484022052 -1.92265436946
7.8169e-06 -3.23479921382 -1.92273637723
7.817e-06 -3.23475819436 -1.92281837732
7.8171e-06 -3.23471716212 -1.92290036971
7.8172e-06 -3.23467611711 -1.92298235442
7.8173e-06 -3.23463505933 -1.92306433143
7.8174e-06 -3.23459398879 -1.92314630076
7.8175e-06 -3.23455290547 -1.92322826239
7.8176e-06 -3.23451180938 -1.92331021634
7.8177e-06 -3.23447070053 -1.92339216259
7.8178e-06 -3.2344295789 -1.92347410115
7.8179e-06 -3.23438844451 -1.92355603203
7.818e-06 -3.23434729734 -1.92363795521
7.8181e-06 -3.23430613741 -1.92371987069
7.8182e-06 -3.23426496471 -1.92380177849
7.8183e-06 -3.23422377924 -1.92388367859
7.8184e-06 -3.234182581 -1.923965571
7.8185e-06 -3.23414137 -1.92404745572
7.8186e-06 -3.23410014623 -1.92412933274
7.8187e-06 -3.23405890968 -1.92421120207
7.8188e-06 -3.23401766038 -1.9242930637
7.8189e-06 -3.2339763983 -1.92437491764
7.819e-06 -3.23393512346 -1.92445676389
7.8191e-06 -3.23389383585 -1.92453860244
7.8192e-06 -3.23385253547 -1.92462043329
7.8193e-06 -3.23381122233 -1.92470225645
7.8194e-06 -3.23376989642 -1.92478407191
7.8195e-06 -3.23372855774 -1.92486587968
7.8196e-06 -3.2336872063 -1.92494767975
7.8197e-06 -3.23364584209 -1.92502947212
7.8198e-06 -3.23360446511 -1.92511125679
7.8199e-06 -3.23356307537 -1.92519303377
7.82e-06 -3.23352167287 -1.92527480305
7.8201e-06 -3.2334802576 -1.92535656463
7.8202e-06 -3.23343882956 -1.92543831851
7.8203e-06 -3.23339738876 -1.92552006469
7.8204e-06 -3.23335593519 -1.92560180318
7.8205e-06 -3.23331446886 -1.92568353396
7.8206e-06 -3.23327298976 -1.92576525704
7.8207e-06 -3.2332314979 -1.92584697243
7.8208e-06 -3.23318999328 -1.92592868011
7.8209e-06 -3.23314847589 -1.92601038009
7.821e-06 -3.23310694573 -1.92609207237
7.8211e-06 -3.23306540282 -1.92617375695
7.8212e-06 -3.23302384714 -1.92625543383
7.8213e-06 -3.23298227869 -1.926337103
7.8214e-06 -3.23294069749 -1.92641876447
7.8215e-06 -3.23289910352 -1.92650041824
7.8216e-06 -3.23285749678 -1.92658206431
7.8217e-06 -3.23281587729 -1.92666370267
7.8218e-06 -3.23277424503 -1.92674533333
7.8219e-06 -3.23273260001 -1.92682695628
7.822e-06 -3.23269094222 -1.92690857154
7.8221e-06 -3.23264927168 -1.92699017908
7.8222e-06 -3.23260758837 -1.92707177892
7.8223e-06 -3.2325658923 -1.92715337106
7.8224e-06 -3.23252418347 -1.92723495549
7.8225e-06 -3.23248246187 -1.92731653221
7.8226e-06 -3.23244072752 -1.92739810123
7.8227e-06 -3.23239898041 -1.92747966254
7.8228e-06 -3.23235722053 -1.92756121614
7.8229e-06 -3.23231544789 -1.92764276204
7.823e-06 -3.23227366249 -1.92772430023
7.8231e-06 -3.23223186434 -1.92780583071
7.8232e-06 -3.23219005342 -1.92788735348
7.8233e-06 -3.23214822974 -1.92796886855
7.8234e-06 -3.2321063933 -1.9280503759
7.8235e-06 -3.2320645441 -1.92813187555
7.8236e-06 -3.23202268214 -1.92821336749
7.8237e-06 -3.23198080742 -1.92829485171
7.8238e-06 -3.23193891995 -1.92837632823
7.8239e-06 -3.23189701971 -1.92845779704
7.824e-06 -3.23185510672 -1.92853925813
7.8241e-06 -3.23181318096 -1.92862071152
7.8242e-06 -3.23177124245 -1.92870215719
7.8243e-06 -3.23172929118 -1.92878359515
7.8244e-06 -3.23168732715 -1.9288650254
7.8245e-06 -3.23164535036 -1.92894644794
7.8246e-06 -3.23160336081 -1.92902786277
